DT_COMPTC,CNPJ_FUNDO_CLASSE,TP_FUNDO_CLASSE,ID_SUBCLASSE,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA
2025-08-13,40.108.313/0001-82,CLASSES - FIF,,56338993.52,146.6834491,56321302.45,0.0,0.0
2025-11-10,55.529.244/0001-58,CLASSES - FIF,,0.0,1.18445597,74125296.43,0.0,0.0
2026-01-21,20.077.344/0001-06,CLASSES - FIF,,936285076.39,297.5683805,936255385.27,0.0,600977.68
2026-01-02,55.098.692/0001-44,CLASSES - FIF,,29877123.55,1.183281,29865436.72,0.0,0.0
2025-11-18,29.011.235/0001-60,CLASSES - FIF,,5246201.61,1.5375608,5249467.41,0.0,0.0
2025-06-02,40.526.783/0001-66,CLASSES - FIF,,11717404.97,1.6445597,11676919.75,0.0,0.0
2026-03-12,33.769.161/0001-01,CLASSES - FIF,,37664989.5,15.3460812,37644124.6,0.0,7229.59
2025-09-08,40.793.724/0001-54,CLASSES - FIF,,220316510.5,14.768651,220301988.8,0.0,0.0
2026-01-27,61.475.918/0001-81,CLASSES - FIF,,5563646.8,1.146931118435,5559946.45,0.0,0.0
2025-12-01,50.641.862/0001-71,CLASSES - FIF,,126593225.65,1343.990206,126582638.04,273.07,0.0
2026-04-23,49.297.002/0001-83,CLASSES - FIF,,13014574.27,1.4649495,12972140.61,0.0,0.0
2026-03-27,32.357.798/0001-10,CLASSES - FIF,,119249684.97,2.00486055,119076297.23,0.0,0.0
2025-07-03,42.119.627/0001-06,CLASSES - FIF,,112953933.13,135.1420333,113956189.42,0.0,0.0
2026-01-27,05.615.522/0001-11,CLASSES - FIF,,398741990.66,91.6169898,398713753.19,0.0,0.0
2025-12-17,55.701.008/0001-77,CLASSES - FIF,,68361256.72,106.395752732613,68635480.23,0.0,0.0
2025-11-07,38.954.217/0001-03,CLASSES - FIF,,67090326.78,2.5069561,66405309.51,393917.8,43253.21
2026-03-11,23.668.037/0001-98,CLASSES - FIF,,80717503.87,2.068504,80784445.01,0.0,0.0
2025-08-22,43.794.128/0001-87,CLASSES - FIF,,1696114.1,1.2214946,1700753.77,0.0,0.0
2026-03-06,43.909.011/0001-00,CLASSES - FIF,,182265859.32,1.483732,182351038.89,0.0,30000.0
2025-09-08,01.626.952/0001-88,CLASSES - FIF,,39727257.28,60889.486501739935,39743693.45,0.0,0.0
2025-07-25,46.300.572/0001-97,CLASSES - FIF,,357906567.72,1.1748449,356896700.72,0.0,0.0
2026-04-09,43.423.393/0001-59,CLASSES - FIF,,59396391.14,1.53665765,59382087.49,0.0,0.0
2025-12-03,43.759.710/0001-02,CLASSES - FIF,,14746443.96,1.0867061,14752891.3,1684.52,2740.85
2026-03-24,17.797.493/0001-35,CLASSES - FIF,,120701968.6,18.5265801,120408642.36,307729.73,0.0
2025-07-30,51.603.725/0001-05,CLASSES - FIF,,111225992.63,1.2013499,111221207.81,0.0,0.0
2026-03-13,62.125.665/0001-89,CLASSES - FIF,,2226495.3,459.067292,2295336.46,0.0,0.0
2025-08-21,07.928.916/0001-55,CLASSES - FIF,,2176398579.44,6.11319,2176000460.31,63256.95,792724.52
2025-08-07,29.613.915/0001-54,CLASSES - FIF,,27451190.39,176.5594649,27469230.86,0.0,0.0
2026-01-27,54.170.181/0001-23,CLASSES - FIF,,25492551.6,1.270914,25418290.74,0.0,0.0
2026-01-30,37.553.253/0001-00,CLASSES - FIF,,38340340941.42,1.67620931,34235884891.58,2400000000.0,2678000000.0
2026-01-16,32.528.601/0001-68,CLASSES - FIF,,547516905.52,98913.8779106,548959059.3,0.0,0.0
2025-09-11,46.040.933/0001-03,CLASSES - FIF,,11301448.86,1.2138693,11301109.84,0.0,0.0
2025-08-01,50.034.771/0001-78,CLASSES - FIF,,27904408.98,1.42959955,27875727.93,41000.0,7698.25
2025-07-10,36.182.250/0001-37,CLASSES - FIF,,402369910.27,2.8639475,400453074.45,0.0,55640.0
2026-04-29,29.733.655/0001-50,CLASSES - FIF,,3113174.07,1.5911317,3077953.99,0.0,0.0
2026-03-16,61.157.628/0001-90,CLASSES - FIF,,101910472.56,1.1113904,101834659.34,0.0,24.0
2025-12-11,62.899.021/0001-48,CLASSES - FIF,,203392736.12,101.897384,203392500.25,0.0,0.0
2026-03-23,28.080.450/0001-50,CLASSES - FIF,,169971441.05,19.9669231,169785226.15,2266.25,561938.8
2025-07-10,60.711.811/0001-22,CLASSES - FIF,,99974952.74,1.00000296,100000296.09,0.0,0.0
2025-07-29,35.002.473/0001-02,CLASSES - FIF,,190297055.89,206.4749294,190555231.93,38809.0,52730.26
2025-06-23,46.962.243/0001-01,CLASSES - FIF,,59672769.34,1.647586,59111123.37,500.0,0.0
2025-09-30,46.685.489/0001-83,CLASSES - FIF,,792576340.03,1.4600265,788624395.46,0.0,2976000.0
2025-10-30,33.212.334/0001-88,CLASSES - FIF,,292636361.29,1.58917126,292611199.37,0.0,0.0
2026-03-18,34.771.888/0001-88,CLASSES - FIF,,47751965.03,1.617196,47729531.73,0.0,0.0
2025-09-23,57.400.933/0001-93,CLASSES - FIF,,71371305.85,1.128789,70917525.33,0.0,0.0
2025-06-10,53.027.480/0001-40,CLASSES - FIF,,116988862.02,114.6296382,116695975.1,0.0,0.0
2026-04-08,20.039.927/0001-42,CLASSES - FIF,,9450899.61,1.0912445,9450957.09,0.0,0.0
2025-09-19,54.287.295/0001-58,CLASSES - FIF,,50174534.8,3.229062,50160986.64,0.0,0.0
2025-11-24,22.773.421/0001-98,CLASSES - FIF,,921189845.52,2289.925092,743236532.62,13633225.64,16260963.71
2026-04-24,04.042.603/0001-07,CLASSES - FIF,,31311899.7,209.30976031,34125791.43,0.0,0.0
2026-02-09,42.046.919/0001-66,CLASSES - FIF,,90640526.08,1.5665136,90708941.52,217424.58,0.0
2026-04-07,30.507.510/0001-10,CLASSES - FIF,,174498633.7,1.8068609,173686286.51,147301.36,169688.05
2026-03-03,47.540.033/0001-98,CLASSES - FIF,,42373906.53,151.640306999388,42358259.39,0.0,0.0
2026-04-07,57.676.980/0001-64,CLASSES - FIF,,1582744792.67,118.85625,1582546133.04,2345517.8,200769.1
2026-01-09,52.877.623/0001-40,CLASSES - FIF,,46516077.84,1.602618,46818112.44,0.0,0.0
2026-01-13,49.429.025/0001-02,CLASSES - FIF,,482013231.03,2.6842772,481406761.87,0.0,0.0
2025-09-23,49.891.859/0001-27,CLASSES - FIF,,8151215.34,1.95353,8139794.81,0.0,0.0
2025-09-29,28.881.110/0001-29,CLASSES - FIF,,7272503.53,135.4675433,7312557.92,0.0,0.0
2025-10-17,54.862.828/0001-88,CLASSES - FIF,,19389363.11,1.24185427,19387686.84,0.0,0.0
2025-09-17,53.988.525/0001-43,CLASSES - FIF,,12773702.12,5.0210684,12760818.06,0.0,0.0
2025-11-06,32.811.306/0001-14,CLASSES - FIF,,2984180.93,1.702458161,2980928.88,0.0,0.0
2026-02-11,43.761.750/0001-99,CLASSES - FIF,,85237648.72,4.8473497,85235256.91,6000.0,37121.58
2026-03-27,15.334.580/0001-20,CLASSES - FIF,,2342000.87,2.21553858,2326408.81,0.0,0.0
2026-04-16,03.364.021/0001-84,CLASSES - FIF,,110617236.5,16.403497,110606103.57,0.0,9965.0
2025-09-16,25.682.025/0001-43,CLASSES - FIF,,33481172.75,2.09079644,33368561.26,1690.0,143453.18
2025-06-24,52.156.522/0001-80,CLASSES - FIF,,371332576.46,1.302679,367035322.78,2395141.33,0.0
2025-08-26,38.065.123/0001-83,CLASSES - FIF,,104856319.05,0.9531851,104665331.61,0.0,10000.0
2025-11-21,34.738.221/0001-83,CLASSES - FIF,,221108318.46,2.3348279,221672112.64,0.0,0.0
2025-09-11,36.010.053/0001-30,CLASSES - FIF,,85844987.7,19249.0246132,437242752.52,0.0,0.0
2025-10-21,55.992.019/0001-53,CLASSES - FIF,,277297651.96,997.48326617,277253826.01,44000.0,0.0
2025-07-03,46.420.250/0001-81,CLASSES - FIF,,51016543.99,1.4761256,51008354.84,0.0,0.0
2025-07-28,38.111.943/0001-64,CLASSES - FIF,,71393467.68,14.862768,71326394.74,0.0,0.0
2025-12-24,55.664.723/0001-87,CLASSES - FIF,,9307033.13,938.000270902662,9297625.49,0.0,0.0
2026-05-15,55.133.403/0001-09,CLASSES - FIF,,21448273.7,1064.7776233,21450937.83,0.0,0.0
2025-12-17,20.725.787/0001-66,CLASSES - FIF,,388201425.35,2.46962104,388288153.21,0.0,0.0
2025-08-18,32.847.123/0001-59,CLASSES - FIF,,44782557.49,1.67701181,44761846.46,0.0,0.0
2025-12-10,42.298.665/0001-73,CLASSES - FIF,,3957048641.91,162.444304,3954831525.26,7538613.0,9925996.27
2025-12-03,52.322.683/0001-05,CLASSES - FIF,,106833723.2,0.6835999,106828332.49,0.0,0.0
2025-12-12,20.335.429/0001-47,CLASSES - FIF,,1814048.33,1.895796,1816993.55,0.0,0.0
2026-03-02,18.021.286/0001-57,CLASSES - FIF,,458722937.37,247.1381045,458708824.36,0.0,0.0
2026-03-25,30.556.978/0001-03,CLASSES - FIF,,677842270.75,16.9877474,677539523.96,0.0,197789.83
2025-07-04,59.324.436/0001-89,CLASSES - FIF,RTYMU1738853684,35776101.91,1.066725672292,35297106.04,0.0,0.0
2025-08-21,60.262.076/0001-17,CLASSES - FIF,,13638596.67,10.2466422,14300482.02,0.0,0.0
2025-10-31,35.420.913/0001-41,CLASSES - FIF,,9292366.55,1.31052547,9283740.41,0.0,0.0
2026-01-14,21.261.349/0001-57,CLASSES - FIF,,15673739.96,1.5825578,15675116.8,0.0,0.0
2026-03-19,04.223.291/0001-38,CLASSES - FIF,,747700614.71,132.9560424,746825787.28,170213.49,655712.06
2026-01-28,36.017.810/0001-06,CLASSES - FIF,,361999750.58,1.95560072,361357063.2,0.0,0.0
2026-04-27,00.185.259/0001-54,CLASSES - FIF,,135123920.81,103.65026512,134847014.61,0.0,0.0
2025-12-10,42.449.381/0001-30,CLASSES - FIF,,32132133.2,1.557141,32138566.73,26000.0,0.0
2025-08-21,60.355.769/0001-54,CLASSES - FIF,,36495695.84,1.048294,36582839.34,0.0,0.0
2025-10-16,11.464.283/0001-49,CLASSES - FIF,,256814232.59,37.6269432,256726422.57,0.0,683410.28
2025-11-04,28.021.990/0001-63,CLASSES - FIF,,5416383.02,15.8804972,5493070.5,0.0,0.0
2025-11-26,29.733.674/0001-87,CLASSES - FIF,,97164597.7,2.1162208,95819646.33,0.0,1328000.0
2025-06-25,40.727.926/0001-06,CLASSES - FIF,,16166486.59,0.8667253,16165907.49,0.0,0.0
2025-07-18,05.775.774/0001-08,CLASSES - FIF,,4252140786.23,48.1557358,4252025871.4,0.0,0.0
2025-10-21,00.826.901/0001-37,CLASSES - FIF,,10758447.64,128.7519774,10754811.87,0.0,0.0
2025-07-28,13.079.634/0001-23,CLASSES - FIF,,85045057.01,2.874714871,84277568.36,65855.6,273289.43
2025-07-04,05.091.403/0001-07,CLASSES - FIF,,181514421.34,6.7847326,181353960.57,0.0,21039.08
2026-03-30,65.079.801/0001-30,CLASSES - FIF,,388076374.8,100.6933989,388268352.83,0.0,0.0
2025-07-18,57.061.738/0001-86,CLASSES - FIF,,88708061.6,103.6940432,88520949.31,0.0,0.0
2025-09-01,05.491.230/0001-14,CLASSES - FIF,,35263114.05,23.3229466,35235268.82,0.0,0.0
2025-09-15,40.226.038/0001-00,CLASSES - FIF,,86987880.83,1.2933795,87593003.93,0.0,0.0
2026-05-11,53.093.085/0001-66,CLASSES - FIF,,21883747.16,3.062786,21898619.0,0.0,0.0
2025-06-30,44.626.089/0001-71,CLASSES - FIF,,267851653.91,2855.56798664,159446248.3,0.0,0.0
2026-04-24,64.507.265/0001-63,CLASSES - FIF,,34897804.23,1.0263184,34894827.35,0.0,0.0
2025-12-05,41.301.020/0001-80,CLASSES - FIF,,846053084.95,15.536078,857964934.2,5313.07,723034.19
2025-06-23,06.084.858/0001-68,CLASSES - FIF,,10078287.89,334.6448233,10084361.04,0.0,0.0
2025-10-29,55.937.998/0001-47,CLASSES - FIF,,65677390.02,10.8277274,65668847.43,0.0,0.0
2025-07-08,53.146.714/0001-79,CLASSES - FIF,,20578280.44,1.244254,20595161.65,42816.67,0.0
2026-05-20,04.103.968/0001-02,CLASSES - FIF,,95218423.87,72.425257,94472211.04,208100.5,0.0
2025-12-08,40.319.200/0001-26,CLASSES - FIF,,22844502.84,1.3952541,22840453.65,0.0,2500000.0
2025-08-08,35.844.928/0001-37,CLASSES - FIF,,289867127.01,567.3891062,290231916.66,184839.77,184839.77
2026-02-23,19.391.043/0001-73,CLASSES - FIF,,119997834.52,290.835888,115631749.84,30922.51,0.0
2026-04-09,13.455.197/0001-03,CLASSES - FIF,,613515429.14,41.7622678,612898183.98,467145.64,835100.0
2026-04-02,45.354.984/0001-47,CLASSES - FIF,,23768193.0,1.4812974,23781072.78,0.0,0.0
2025-10-07,37.695.697/0001-72,CLASSES - FIF,,473040777.27,16.558414,473148189.79,0.0,0.0
2025-07-15,19.602.288/0001-00,CLASSES - FIF,,110759323.94,296.0715818,110767618.19,0.0,0.0
2025-11-06,31.238.234/0001-03,CLASSES - FIF,,61323506.69,1.45752891,61325298.36,0.0,0.0
2025-12-19,56.199.556/0001-03,CLASSES - FIF,,33518285.77,1085.21184203,37797333.84,0.0,0.0
2025-11-05,36.517.971/0001-50,CLASSES - FIF,,20686280.32,1.09669465,20645950.07,800.0,19051.79
2026-02-12,38.287.055/0001-05,CLASSES - FIF,,25261182.31,1.7318418,25507694.32,0.0,0.0
2026-03-06,33.824.886/0001-47,CLASSES - FIF,,4932417.85,1.588859,4924042.3,0.0,0.0
2025-10-24,42.620.656/0001-57,CLASSES - FIF,,46642514.99,1.4637391,46784353.38,0.0,0.0
2025-08-08,19.186.860/0001-90,CLASSES - FIF,,84861482.48,2.46908403,84827134.33,0.0,0.0
2026-01-20,13.896.161/0001-57,CLASSES - FIF,,188477596.07,4.128513,188443453.61,0.0,0.0
2025-10-06,03.256.793/0001-00,CLASSES - FIF,,11535250383.69,19.5196439,11692191925.19,80502442.77,162231727.36
2025-07-08,49.963.346/0001-84,CLASSES - FIF,,145920595.86,1.2419434,145939278.71,2000.0,2357317.12
2025-08-07,10.322.633/0001-70,CLASSES - FIF,,17383712438.51,4.548665,17382269661.52,51761511.73,35436408.34
2025-10-21,47.444.012/0001-79,CLASSES - FIF,,21685229.07,1.2955817,21678003.76,0.0,0.0
2025-11-05,57.879.699/0001-29,CLASSES - FIF,,158481694.92,1.1242406,157740906.01,0.0,1429000.0
2025-11-24,38.249.303/0001-15,CLASSES - FIF,,3992367.08,16.2909085,3992062.11,0.0,0.0
2026-05-04,36.617.679/0001-00,CLASSES - FIF,,306607050.74,1.8881561,306579111.67,0.0,0.0
2026-03-06,07.661.541/0001-00,CLASSES - FIF,,38332934.46,7.7797045,38437223.58,0.0,0.0
2025-08-13,33.825.012/0001-04,CLASSES - FIF,,14891754.9,1.551381286,14887868.58,0.0,0.0
2025-12-19,26.374.800/0001-66,CLASSES - FIF,,34464475.69,2.09606225,34450155.18,0.0,0.0
2026-02-18,42.830.886/0001-40,CLASSES - FIF,,4086417.13,1.6368157,4086854.93,0.0,0.0
2026-04-08,04.871.799/0001-42,CLASSES - FIF,,996835765.08,1779.96206458,996409814.76,0.0,0.0
2026-04-10,60.260.680/0001-04,CLASSES - FIF,,43043488.53,1.139684,43023778.84,0.0,0.0
2025-12-19,54.885.849/0001-19,CLASSES - FIF,,212416321.83,1.2051337,212391925.32,1476089.22,0.0
2025-06-24,23.970.160/0001-69,CLASSES - FIF,,41852106.92,1.96880776,41841223.54,0.0,0.0
2026-01-07,09.485.813/0001-93,CLASSES - FIF,,2462206.73,73.90912,2488252.6,0.0,0.0
2026-01-29,20.459.779/0001-15,CLASSES - FIF,,77840069.64,5.0345576,77893366.37,0.0,0.0
2025-06-20,41.978.524/0001-39,CLASSES - FIF,,211496113.76,20.3987577,211360656.66,0.0,39225.37
2025-11-17,11.061.341/0001-93,CLASSES - FIF,,416679050.49,4.277895,416685555.53,0.0,0.0
2026-05-12,37.944.516/0001-02,CLASSES - FIF,,8120166.01,94.569342,8125230.82,0.0,0.0
2025-09-23,44.479.917/0001-96,CLASSES - FIF,,14508702.33,0.673859,14514157.71,0.0,0.0
2026-05-21,59.846.133/0001-26,CLASSES - FIF,,22515701.74,1.1262552,22525105.43,0.0,0.0
2025-11-14,23.884.614/0001-89,CLASSES - FIF,,35918962.88,2.291464,35920776.02,0.0,0.0
2026-02-20,07.408.525/0001-00,CLASSES - FIF,,32737996840.02,8.259548134,32737647758.96,283509767.91,639855121.69
2026-05-12,47.511.300/0001-07,CLASSES - FIF,,135116367.16,200.621734,135073486.96,55000.0,0.0
2026-02-18,07.324.731/0001-31,CLASSES - FIF,,19804987.38,2.695721,19813409.42,0.0,0.0
2025-10-07,14.096.169/0001-00,CLASSES - FIF,,903680646.99,35.735857,903691271.65,0.0,0.0
2025-08-06,38.057.590/0001-61,CLASSES - FIF,,67421444.94,1.42532157,67421759.37,0.0,0.0
2026-05-21,54.592.628/0001-52,CLASSES - FIF,,5755130.47,0.596646,5771747.32,0.0,0.0
2026-05-20,40.962.876/0001-33,CLASSES - FIF,,20912187.28,1.15458588,20820795.45,0.0,0.0
2026-03-20,51.204.349/0001-86,CLASSES - FIF,,19820238.37,1.0274485,19802623.04,0.0,0.0
2025-11-11,63.284.219/0001-80,CLASSES - FIF,,282104041.7,0.988894285105,282103399.68,0.0,0.0
2025-06-05,11.275.055/0001-20,CLASSES - FIF,,534535146.03,20787.793408400303,535029020.63,0.0,0.0
2026-01-13,57.985.995/0001-04,CLASSES - FIF,,32640543.5,1.159183,32643469.02,0.0,0.0
2025-09-03,46.391.360/0001-62,CLASSES - FIF,,27118492.59,1.51530304,27543851.61,0.0,0.0
2025-07-14,12.547.262/0001-50,CLASSES - FIF,,36873449.36,5.482816,36875515.49,0.0,0.0
2025-06-05,41.283.579/0001-24,CLASSES - FIF,,100810357.57,1.2631438,99241008.39,233087.15,1287509.09
2026-03-31,42.718.366/0001-40,CLASSES - FIF,,37411572.23,1.08699286,37395165.83,0.0,0.0
2026-02-04,23.546.695/0001-07,CLASSES - FIF,,66284800.95,2.413459,66268074.47,0.0,0.0
2025-09-25,13.402.004/0001-48,CLASSES - FIF,,2859955.71,136.2112112,2858257.48,0.0,0.0
2025-06-10,41.681.720/0001-47,CLASSES - FIF,,19029923.2,1.209144,19023185.12,0.0,0.0
2025-11-05,11.456.177/0001-13,CLASSES - FIF,,631330904.36,916.45807859,616765254.5,11372.0,721723.24
2025-06-10,45.663.862/0001-32,CLASSES - FIF,,4196454.93,1.23464524,4198632.74,0.0,0.0
2025-09-15,31.964.457/0001-40,CLASSES - FIF,,66725385.4,2.075112906378,66044448.69,170832.13,0.0
2026-05-22,27.619.818/0001-43,CLASSES - FIF,,30212632.11,1.8600258,30202202.37,0.0,0.0
2025-07-04,55.892.452/0001-17,CLASSES - FIF,,39316924.49,0.829583083726,39331266.86,0.0,0.0
2025-12-29,41.969.299/0001-74,CLASSES - FIF,,23172042.84,1.4921463,22737456.33,0.0,0.0
2025-11-21,63.141.868/0001-21,CLASSES - FIF,,17490268.6,1.0103683,17486987.52,0.0,0.0
2025-08-12,22.013.952/0001-82,CLASSES - FIF,,89317535.03,340.1510063,101076162.28,0.0,0.0
2025-10-30,04.738.195/0001-22,CLASSES - FIF,,182624197.86,48.8939268,182231826.13,6372.81,57815.32
2025-10-28,30.629.300/0001-03,CLASSES - FIF,,576421384.23,1.826486869,576163579.77,0.0,20191461.33
2025-11-10,57.280.468/0001-02,CLASSES - FIF,,96680394.2,1.0732602,96593424.88,0.0,0.0
2026-04-28,46.975.799/0001-32,CLASSES - FIF,,222187637.97,2.0334676,220554094.12,0.0,0.0
2025-11-12,43.041.275/0001-86,CLASSES - FIF,,6196717.98,0.6255355418,6599887.72,270000.0,0.0
2025-11-13,15.693.748/0001-94,CLASSES - FIF,,219045985.81,3.13761916,219036358.19,0.0,0.0
2025-08-08,15.834.570/0001-54,CLASSES - FIF,,43291115.32,3136.2118138,43350632.78,0.0,0.0
2025-10-02,11.541.999/0001-00,CLASSES - FIF,,103683007.05,4.4695467,103660961.53,0.0,0.0
2025-07-24,18.138.758/0001-56,CLASSES - FIF,,1081409322.03,69.100583,1077615724.59,383429.33,336644.45
2026-01-05,05.207.090/0001-00,CLASSES - FIF,,2082115.88,10.7510231,2091580.89,0.0,0.0
2025-09-17,53.075.427/0001-15,CLASSES - FIF,NDAPJ1748034960,215930418.0,1.233377,215246087.73,1802100.0,9000.0
2025-09-17,18.160.517/0001-03,CLASSES - FIF,,105778748.3,2.6504516,106411065.97,11921.87,7347.0
2025-10-13,49.870.297/0001-35,CLASSES - FIF,,0.0,0.0,0.0,0.0,0.0
2025-08-01,61.373.421/0001-52,CLASSES - FIF,,32666378.47,1.0178027,30256880.41,0.0,0.0
2026-03-11,34.431.610/0001-61,CLASSES - FIF,,595330665.55,2.05958844,594466973.78,227672.46,9122.76
2025-11-24,62.132.937/0001-78,CLASSES - FIF,,101555233.0,1110.78333397,100598995.2,0.0,0.0
2026-01-05,47.716.553/0001-09,CLASSES - FIF,,7761811.46,1.140603858537,7770723.37,0.0,0.0
2025-07-10,11.419.569/0001-02,CLASSES - FIF,,2980448772.4,40.874234,2980166646.95,1747455.88,2564578.5
2026-03-31,29.197.120/0001-02,CLASSES - FIF,,35648306.96,1.365213,35629397.88,0.0,0.0
2025-11-06,60.607.059/0001-74,CLASSES - FIF,,278919576.59,1.086613,277842992.7,0.0,0.0
2026-04-28,41.906.938/0001-52,CLASSES - FIF,,23598666.33,1843.1572089,23581882.91,0.0,0.0
2025-10-03,41.745.725/0001-96,CLASSES - FIF,,27529300.78,1.53526742,26539287.12,0.0,1015316.06
2025-07-09,55.985.935/0001-66,CLASSES - FIF,,44651778.03,1.12053276,44626142.32,0.0,0.0
2025-07-25,34.546.439/0001-36,CLASSES - FIF,,92739202.98,190.1465441,92740240.9,0.0,0.0
2025-08-08,05.629.893/0001-52,CLASSES - FIF,,18140806.02,8.7941364,18412561.07,0.0,257.96
2026-04-27,52.276.849/0001-96,CLASSES - FIF,,39453495.52,1.213945429779,39453970.45,0.0,0.0
2025-07-28,58.975.241/0001-36,CLASSES - FIF,,66834392.2,1.156489025718,65878309.17,500.0,0.0
2025-07-16,53.819.383/0001-90,CLASSES - FIF,,8384243.98,26663.6426528,21029565.54,0.0,0.0
2026-04-15,18.272.304/0001-73,CLASSES - FIF,,334496843.78,326.4462907,334475866.03,0.0,0.0
2026-05-04,31.533.459/0001-84,CLASSES - FIF,,6749851.34,152.1379336,6733587.25,0.0,0.0
2025-09-16,42.221.434/0001-61,CLASSES - FIF,,2189503534.47,159.798293,2182546714.43,38000000.0,2243563.81
2026-04-20,28.205.534/0001-73,CLASSES - FIF,,52720920.36,14.714501,52767977.49,0.0,0.0
2026-05-18,54.677.126/0001-24,CLASSES - FIF,,169971589.77,1.3055646,173031338.96,3018197.84,2058.85
2025-12-12,24.117.267/0001-21,CLASSES - FIF,,295947560.66,2.660263016,295933781.5,0.0,0.0
2025-11-27,61.526.773/0001-09,CLASSES - FIF,,33717811.95,1273.8442567,33713785.63,0.0,0.0
2025-11-13,29.733.842/0001-34,CLASSES - FIF,,223915126.0,1.8117059,223760717.61,0.0,0.0
2026-02-19,08.927.481/0001-97,CLASSES - FIF,,56715985.51,57.465276,56707636.52,0.0,0.0
2026-03-19,27.500.563/0001-03,CLASSES - FIF,,0.0,-0.02922466,-5136831.5,0.0,0.0
2026-05-22,09.188.149/0001-10,CLASSES - FIF,,239389794.14,4.0928636,239422761.65,0.0,0.0
2025-11-24,09.093.749/0001-03,CLASSES - FIF,,28155903.71,73.085326,28145738.59,0.0,0.0
2025-09-18,59.976.184/0001-72,CLASSES - FIF,,146620127.01,1.0270239,146612425.18,0.0,0.0
2025-11-13,37.108.124/0001-03,CLASSES - FIF,,72221226.2,123.31728496,72154154.49,0.0,0.0
2026-02-04,29.979.814/0001-00,CLASSES - FIF,,14359217.18,1.577008974,14354145.54,0.0,0.0
2025-07-09,19.959.517/0001-30,CLASSES - FIF,,1952846570.16,29.8151686,1952841203.74,626547.52,18128960.99
2026-04-07,18.716.335/0001-76,CLASSES - FIF,,2130023.56,1.9927637,2116361.6,0.0,0.0
2025-09-08,55.161.090/0001-94,CLASSES - FIF,,11655145.02,1.1785209,11655902.4,0.0,0.0
2025-06-24,08.833.547/0001-80,CLASSES - FIF,,16493279.26,5.71136693,17120115.78,0.0,0.0
2025-12-03,60.740.534/0001-86,CLASSES - FIF,,26595316.38,1.064751,26654073.38,0.0,0.0
2026-04-24,08.154.725/0001-46,CLASSES - FIF,,12442238.81,2.0782603,12434021.34,0.0,0.0
2026-04-22,40.213.404/0001-88,CLASSES - FIF,,17160162.26,147.3418538,17170151.38,0.0,0.0
2025-11-10,03.805.966/0001-94,CLASSES - FIF,,12053247.32,12.4370913,12055232.71,0.0,0.0
2025-09-04,39.254.233/0001-56,CLASSES - FIF,,9574644.29,1.20645,9577381.56,767.22,0.0
2025-07-03,52.833.922/0001-83,CLASSES - FIF,,37817233.89,1.10689961,37747614.75,0.0,0.0
2025-07-04,44.315.830/0001-83,CLASSES - FIF,,51987972.29,1.5219115,51983052.05,0.0,0.0
2026-04-08,42.888.469/0001-59,CLASSES - FIF,,16957882.89,1.79491037,16943987.16,0.0,0.0
2025-06-13,52.165.001/0001-90,CLASSES - FIF,,11342668.23,114.2094406,11339231.19,0.0,0.0
2025-10-13,19.488.866/0001-11,CLASSES - FIF,,261030973.36,244.69806154,260949663.74,20000.0,0.0
2025-07-15,53.616.327/0001-59,CLASSES - FIF,,206391619.31,108.122244,206337905.42,673274.06,0.0
2025-12-17,62.076.103/0001-92,CLASSES - FIF,,26702104.49,1.02633746,26682539.19,0.0,0.0
2025-10-03,22.031.953/0001-50,CLASSES - FIF,,32270356.59,2.570096082,32266233.1,0.0,0.0
2025-07-04,41.853.687/0001-95,CLASSES - FIF,,14692170.27,133.291648,10898986.45,0.0,3865681.0
2025-07-07,37.467.600/0001-74,CLASSES - FIF,,239434537.25,1.4655266522,239430263.43,0.0,0.0
2026-05-14,55.754.239/0001-49,CLASSES - FIF,,38336858.08,1.1579282,38319012.66,0.0,0.0
2025-11-18,05.164.353/0001-40,CLASSES - FIF,,1051397862.8,6.46040742,1061411011.88,8979051.97,653439.15
2026-02-10,30.887.048/0001-24,CLASSES - FIF,,71993631.51,1.874865,71978922.9,0.0,0.0
2025-11-19,17.092.258/0001-68,CLASSES - FIF,,138897488.61,3.3515806,138885542.8,1000.0,0.0
2026-02-09,42.115.663/0001-00,CLASSES - FIF,,86996491.47,1.247794,86989717.22,7087996.56,0.0
2025-10-30,21.596.021/0001-91,CLASSES - FIF,,157454469.7,290.81605589,156450150.81,0.0,1000000.0
2026-01-28,27.347.344/0001-28,CLASSES - FIF,,207517826.74,2.79667623,207588113.78,0.0,0.0
2025-07-11,44.615.192/0001-16,CLASSES - FIF,,21187544.56,119.414758,21189760.03,0.0,0.0
2026-04-02,45.512.215/0001-20,CLASSES - FIF,,628964020.82,1.4645085,627593940.22,4369.88,280980.81
2026-01-12,61.543.295/0001-37,CLASSES - FIF,,33998409.93,1.030724518246,33993474.81,0.0,0.0
2026-05-25,22.150.527/0001-35,CLASSES - FIF,,10227280.67,225.974245,10231816.8,0.0,0.0
